-1	1	0.6167426069865002	0.017657981710823077
-0.99	1	0.5838624982041293	0.06447754787874993
-0.98	1	0.5666570157784903	0.1010769359975838
-0.97	1	0.5600215017846518	0.13012054359808795
-0.96	1	0.5603460901328465	0.15370282338343416
-0.95	1	0.5651414015638195	0.1734071109259789
-0.94	1	0.5727157905223393	0.19040417876076665
-0.93	1	0.5819305919306469	0.20554787970182647
-0.92	1	0.5920253173976543	0.219454396860673
-0.9	1	0.613014923688415	0.2451851574423344
-0.89	1	0.6233694681448863	0.2575325541865392
-0.88	1	0.633428991849502	0.2697484189519574
-0.87	1	0.6431164873163056	0.2819231700046263
-0.86	1	0.6523914777767198	0.29410898225476145
-0.85	1	0.6612380004437802	0.30633028466830314
-0.84	1	0.6696563786680246	0.31859171532935343
-0.83	1	0.6776575761390952	0.330884185957384
-0.82	1	0.6852593188363603	0.34318952105568623
-0.81	1	0.6924834326806721	0.3554840067292358
-0.8	1	0.6993540206164168	0.36774109382812364
-0.79	1	0.705896221219359	0.37993343721079975
-0.78	1	0.712135371070854	0.3920344089104195
-0.77	1	0.7180964477199883	0.4040191918024166
-0.76	1	0.7238037074478182	0.41586553788423575
-0.75	1	0.7292804578150028	0.42755425869079605
-0.74	1	0.7345489228275083	0.43906950280216533
-0.73	1	0.7396301709912545	0.4503988656030025
-0.72	1	0.7445440852278651	0.4615333686006381
-0.71	1	0.7493093597375261	0.47246733915721345
-0.7	1	0.7539435132044948	0.4831982160881075
-0.69	1	0.7584629107855697	0.4937263019887011
-0.68	1	0.7628827894765442	0.5040544792219176
-0.67	1	0.7672172829757861	0.5141879031216875
-0.66	1	0.7714794432416014	0.5241336830677901
-0.65	1	0.7756812566990368	0.5339005596070674
-0.64	1	0.7798336535847834	0.5434985836882681
-0.63	1	0.7839465092903851	0.552938802301879
-0.62	1	0.7880286368234596	0.5622329533372938
-0.61	1	0.7920877696863722	0.5713931712543325
-0.6	1	0.796130534601134	0.5804317041849897
-0.59	1	0.8001624136045166	0.5893606423074715
-0.58	1	0.8041876951180534	0.5981916567442426
-0.57	1	0.8082094136732589	0.6069357478075997
-0.56	1	0.8122292780585781	0.6156030011340633
-0.55	1	0.8162475877574743	0.624202350096731
-0.54	1	0.8202631376804659	0.6327413428542148
-0.53	1	0.8242731113661302	0.6412259124772712
-0.52	1	0.8282729630469863	0.6496601487868902
-0.51	1	0.8322562892583072	0.6580460708395705
-0.5	1	0.8362146910181553	0.6663833994084263
-0.49	1	0.8401376280395388	0.6746693293369075
-0.48	1	0.8440122669563406	0.6828983022904387
-0.47	1	0.8478233261635671	0.691061781205187
-0.46	1	0.8515529205921868	0.6991480286361483
-0.45	1	0.8551804105637174	0.7071418922409259
-0.44	1	0.8578515274860328	0.7143328511178657
-0.43	1	0.8630349166004683	0.7236145588845
-0.42	1	0.8678866519883774	0.7326305266929798
-0.41	1	0.8724265417351438	0.7413920824039555
-0.4	1	0.8766746938112879	0.7499106260961086
-0.39	1	0.8806514255414362	0.7581975699581189
-0.38	1	0.8843771730729832	0.7662642858505886
-0.37	1	0.8878724008449614	0.7741220599147951
-0.36	1	0.8911575110568668	0.7817820536219475
-0.35	1	0.8942527531374216	0.7892552706795768
-0.34	1	0.8971781332133792	0.7965525292390034
-0.33	1	0.899953323578365	0.8036844388782385
-0.32	1	0.9025975721615955	0.8106613818669473
-0.31	1	0.9051296119968262	0.8174934982533621
-0.3	1	0.9075675706910422	0.8241906743465228
-0.29	1	0.9099288798932852	0.8307625342003426
-0.28	1	0.912230184763394	0.8372184337382709
-0.27	1	0.914487253441016	0.8435674571884941
-0.26	1	0.9167148865142485	0.8498184155292972
-0.25	1	0.9189268264883301	0.8559798466723794
-0.24	1	0.9211356672547586	0.862060017138353
-0.23	1	0.9233527635598611	0.8680669250033681
-0.22	1	0.9255881404735993	0.8740083039187543
-0.21	1	0.9278504028585166	0.8798916280267886
-0.2	1	0.9301466448383797	0.8857241176152066
-0.19	1	0.9324823592671754	0.8915127453709542
-0.18	1	0.9348613471976668	0.8972642431099969
-0.17	1	0.9372856273504615	0.9029851088748369
-0.16	1	0.9397553455825536	0.9086816143048344
-0.15	1	0.9422686843563701	0.9143598121965675
-0.14	1	0.9448217722084058	0.9200255441824128
-0.13	1	0.947408593218177	0.925684448465339
-0.12	1	0.9500208964767429	0.931341967556689
-0.11	1	0.9526481055559364	0.937003355971586
-0.1	1	0.9552772279767501	0.9426736878435626
-0.09	1	0.9578927646784257	0.9483578644262163
-0.08	1	0.9604766194871308	0.954060621455171
-0.07	1	0.9630080085847714	0.9597865363484674
-0.06	1	0.965463369977889	0.9655400352277332
-0.05	1	0.9678162729662736	0.9713253997462401
-0.04	1	0.9700373276119754	0.9771467737131783
-0.03	1	0.9720940942080452	0.9830081695063213
-0.02	1	0.9739509927471266	0.9889134742677088
-0.01	1	0.97556921239073	0.9948664558790756
0	1.0018843037935277	0.9782396416593983	1
0.01	0.9667844698630346	0.9579412380785652	1
0.02	0.9362664292803062	0.9400973916951503	1
0.03	0.9095124737254077	0.9243007763572013	1
0.04	0.8858859256299509	0.910228210795636	1
0.05	0.8648840628148853	0.8976201750841319	1
0.06	0.8461049319414059	0.886266001249862	1
0.07	0.8292235110336661	0.8759929919165585	1
0.08	0.8139742972073944	0.866658307465016	1
0.09	0.8001383933695085	0.8581428364783477	1
0.1	0.7875337987589546	0.8503465081545034	1
0.11	0.7760080163042162	0.8431846674102598	1
0.12	0.7654323589858236	0.8365852429570464	1
0.13	0.7556975182373117	0.8304865139011708	1
0.14	0.7467100809381155	0.8248353329092748	1
0.15	0.7383897672166716	0.8195857010844371	1
0.16	0.7306672215359108	0.8146976162622569	1
0.17	0.7234822324700072	0.810136135678942	1
0.18	0.7167822875500254	0.8058706080562519	1
0.19	0.7105213921456409	0.8018740405754959	1
0.2	0.704659098001478	0.7981225740022793	1
0.21	0.6991596994418919	0.7945950450951296	1
0.22	0.6939915645703769	0.7912726198943512	1
0.23	0.6891265758466909	0.7881384849072722	1
0.24	0.6845396598162019	0.7851775858461115	1
0.25	0.6802083899166356	0.7823764056273015	1
0.26	0.6761126495060924	0.779722774947698	1
0.27	0.6722343447693275	0.7772057100186405	1
0.28	0.6685571591342754	0.7748152730417154	1
0.29	0.6650663423924672	0.7725424518094235	1
0.3	0.6617485289590752	0.7703790554545287	1
0.31	0.6585915807017302	0.768317623887909	1
0.32	0.6555844505659948	0.7663513488825013	1
0.33	0.6527170638708555	0.764474005100759	1
0.34	0.6499802146717197	0.7626798896407163	1
0.35	0.6473654750159827	0.7609637689036394	1
0.36	0.644865115266556	0.7593208317740283	1
0.37	0.6424720339570247	0.7577466482581129	1
0.38	0.6401796958802528	0.7562371328560236	1
0.39	0.6379820773097771	0.7547885120503868	1
0.4	0.6358736174177647	0.7533972953840775	1
0.41	0.6338491750906803	0.7520602496753898	1
0.42	0.6319039904589753	0.7507743759824913	1
0.43	0.6300336505539821	0.7495368889827579	1
0.44	0.6282340585869297	0.748345198478113	1
0.45	0.6265014064141811	0.7471968927761827	1
0.46	0.6248321498115232	0.7460897237300579	1
0.47	0.6232229862303387	0.7450215932476203	1
0.48	0.6216708347511704	0.7439905411055399	1
0.49	0.6201728179867317	0.7429947339237825	1
0.5	0.6187262457177655	0.7420324551743243	1
0.51	0.6173286000721322	0.7411020961131841	1
0.52	0.6159775220807764	0.7402021475382177	1
0.53	0.6146707994643245	0.7393311922866808	1
0.54	0.6134063555214947	0.7384878983966154	1
0.55	0.612182239005631	0.7376710128648652	1
0.56	0.6109966148888302	0.7368793559421549	1
0.57	0.6098477559246188	0.7361118159123513	1
0.58	0.6087340349301594	0.7353673443088666	1
0.59	0.6076539177177466	0.7346449515262958	1
0.6	0.6066059566130557	0.7339437027898966	1
0.61	0.6055887845043708	0.7332627144494916	1
0.62	0.6046011093729733	0.732601150567881	1
0.63	0.6036417092601283	0.7319582197769514	1
0.64	0.6027094276307393	0.7313331723774141	1
0.65	0.6018031690978506	0.7307252976605345	1
0.66	0.6009218954758094	0.7301339214323772	1
0.67	0.6000646221331318	0.7295584037230135	1
0.68	0.5992304146189804	0.7289981366648457	1
0.69	0.598418385539721	0.7284525425257348	1
0.7	0.5976276916643006	0.7279210718839743	1
0.71	0.5968575312392187	0.7274032019333807	1
0.72	0.596107141495688	0.7268984349078557	1
0.73	0.5953757963332009	0.7264062966157593	1
0.74	0.5946628041651805	0.7259263350753118	1
0.75	0.5939675059137017	0.7254581192430324	1
